date,province,kabupaten,hotspot_count
2003-10,NUSA TENGGARA TIMUR,FLORES TIMUR,11
2003-10,GORONTALO,GORONTALO,1
2003-10,GORONTALO,GORONTALO UTARA,1
2003-10,KALIMANTAN TENGAH,GUNUNG MAS,1
2003-10,MALUKU UTARA,HALMAHERA UTARA,1
2003-10,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,3
2003-10,RIAU,INDRAGIRI HILIR,11
2003-10,RIAU,INDRAGIRI HULU,9
2003-10,JAWA BARAT,INDRAMAYU,2
2003-10,JAWA TIMUR,JEMBER,1
2003-10,JAWA TIMUR,JOMBANG,1
2003-10,RIAU,KAMPAR,5
2003-10,KALIMANTAN TENGAH,KAPUAS,14
2003-10,KALIMANTAN TENGAH,KATINGAN,9
2003-10,MALUKU,KEPULAUAN ARU,1
2003-10,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,1
2003-10,MALUKU UTARA,KEPULAUAN SULA,1
2003-10,KALIMANTAN BARAT,KETAPANG,5
2003-10,SULAWESI TENGGARA,KOLAKA,1
2003-10,SULAWESI TENGGARA,KOLAKA TIMUR,14
2003-10,SULAWESI TENGGARA,KOLAKA UTARA,2
2003-10,SULAWESI TENGGARA,KONAWE,5
2003-10,SULAWESI TENGGARA,KONAWE KEPULAUAN,1
2003-10,SULAWESI TENGGARA,KONAWE SELATAN,19
2003-10,SULAWESI TENGGARA,KONAWE UTARA,8
2003-10,SULAWESI TENGGARA,KOTA BAU BAU,4
2003-10,NUSA TENGGARA BARAT,KOTA BIMA,1
2003-10,NUSA TENGGARA TIMUR,KOTA KUPANG,2
2003-10,KALIMANTAN SELATAN,KOTABARU,37
2003-10,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,5
2003-10,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,13
2003-10,RIAU,KUANTAN SENGINGI,1
2003-10,JAWA TENGAH,KUDUS,1
2003-10,NUSA TENGGARA TIMUR,KUPANG,46
2003-10,KALIMANTAN TIMUR,KUTAI BARAT,37
2003-10,KALIMANTAN TIMUR,KUTAI KARTANEGARA,10
2003-10,SUMATERA SELATAN,LAHAT,1
2003-10,LAMPUNG,LAMPUNG TENGAH,2
2003-10,NUSA TENGGARA TIMUR,LEMBATA,6
2003-10,JAWA TIMUR,LUMAJANG,7
2003-10,SULAWESI SELATAN,LUWU,6
2003-10,SULAWESI SELATAN,LUWU TIMUR,50
2003-10,SULAWESI SELATAN,LUWU UTARA,2
2003-10,NUSA TENGGARA TIMUR,MALAKA,10
2003-10,JAWA TIMUR,MALANG,7
2003-10,MALUKU,MALUKU BARAT DAYA,13
2003-10,MALUKU,MALUKU TENGAH,1
2003-10,MALUKU,MALUKU TENGGARA BARAT,15
2003-10,SULAWESI BARAT,MAMASA,2
2003-10,PAPUA PEGUNUNGAN,MAMBERAMO TENGAH,1
2003-10,SULAWESI BARAT,MAMUJU,5
2003-10,SUMATERA UTARA,MANDAILING NATAL,2
2003-10,NUSA TENGGARA TIMUR,MANGGARAI BARAT,4
2003-10,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,6
2003-10,PAPUA SELATAN,MAPPI,4
2003-10,KALIMANTAN BARAT,MELAWI,1
2003-10,JAMBI,MERANGIN,6
2003-10,PAPUA SELATAN,MERAUKE,167
2003-10,LAMPUNG,MESUJI,27
2003-10,SULAWESI TENGAH,MOROWALI UTARA,49
2003-10,SUMATERA SELATAN,MUARA ENIM,19
2003-10,JAMBI,MUARO JAMBI,49
2003-10,SULAWESI TENGGARA,MUNA,21
2003-10,SULAWESI TENGGARA,MUNA BARAT,4
2003-10,KALIMANTAN TENGAH,MURUNG RAYA,17
2003-10,SUMATERA SELATAN,MUSI BANYUASIN,6
2003-10,SUMATERA SELATAN,MUSI RAWAS,4
2003-10,SUMATERA SELATAN,MUSI RAWAS UTARA,9
2003-10,NUSA TENGGARA TIMUR,NAGEKEO,1
2003-10,NUSA TENGGARA TIMUR,NGADA,1
2003-10,KALIMANTAN UTARA,NUNUKAN,4
2003-10,SUMATERA SELATAN,OGAN ILIR,1
2003-10,SUMATERA SELATAN,OGAN KOMERING ILIR,14
2003-10,SUMATERA SELATAN,OGAN KOMERING ULU,4
2003-10,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,2
2003-10,SUMATERA UTARA,PADANG LAWAS,5
2003-10,SUMATERA UTARA,PADANG LAWAS UTARA,2
2003-10,SUMATERA SELATAN,PALI,2
2003-10,SUMATERA BARAT,PASAMAN,1
2003-10,KALIMANTAN TIMUR,PASER,5
2003-10,RIAU,PELALAWAN,6
2003-10,KALIMANTAN TIMUR,PENAJAM PASER UTARA,5
2003-10,SUMATERA BARAT,PESISIR SELATAN,3
2003-10,SULAWESI BARAT,POLEWALI MANDAR,2
2003-10,SULAWESI TENGAH,POSO,9
2003-10,JAWA TIMUR,PROBOLINGGO,1
2003-10,KALIMANTAN TENGAH,PULANG PISAU,69
2003-10,MALUKU UTARA,PULAU MOROTAI,1
2003-10,RIAU,ROKAN HILIR,2
2003-10,RIAU,ROKAN HULU,4
2003-10,NUSA TENGGARA TIMUR,ROTE NDAO,1
2003-10,JAMBI,SAROLANGUN,5
2003-10,MALUKU,SERAM BAGIAN BARAT,1
2003-10,KALIMANTAN TENGAH,SERUYAN,22
2003-10,RIAU,SIAK,1
2003-10,JAWA TIMUR,SIDOARJO,3
2003-10,SULAWESI TENGAH,SIGI,6
2003-10,NUSA TENGGARA TIMUR,SIKKA,1
2003-10,NUSA TENGGARA TIMUR,SUMBA TENGAH,4
2003-10,NUSA TENGGARA TIMUR,SUMBA TIMUR,9
2003-10,NUSA TENGGARA BARAT,SUMBAWA,14
2003-10,JAWA TIMUR,SUMENEP,1
2003-10,KALIMANTAN SELATAN,TABALONG,1
2003-10,KALIMANTAN SELATAN,TANAH BUMBU,5
2003-10,KALIMANTAN SELATAN,TANAH LAUT,12
2003-10,SUMATERA UTARA,TAPANULI UTARA,1
2003-10,KALIMANTAN SELATAN,TAPIN,4
2003-10,JAMBI,TEBO,6
2003-10,JAWA TENGAH,TEGAL,3
2003-10,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,11
2003-10,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,50
2003-10,SULAWESI TENGAH,TOJO UNA-UNA,2
2003-10,LAMPUNG,TULANG BAWANG,10
2003-11,NUSA TENGGARA TIMUR,ALOR,1
2003-11,KALIMANTAN SELATAN,BALANGAN,1
2003-11,SULAWESI TENGAH,BANGGAI,9
2003-11,SULAWESI TENGAH,BANGGAI KEPULAUAN,1
2003-11,KALIMANTAN TENGAH,BARITO SELATAN,7
2003-11,KALIMANTAN TENGAH,BARITO UTARA,5
2003-11,NUSA TENGGARA BARAT,BIMA,7
2003-11,KEPULAUAN RIAU,BINTAN,1
2003-11,GORONTALO,BOALEMO,2
2003-11,SULAWESI TENGGARA,BOMBANA,2
2003-11,JAWA TIMUR,BONDOWOSO,1
2003-11,SULAWESI SELATAN,BONE,1
2003-11,JAMBI,BUNGO,1
2003-11,MALUKU,BURU,18
2003-11,MALUKU,BURU SELATAN,3
2003-11,SULAWESI TENGGARA,BUTON,3
2003-11,SULAWESI TENGGARA,BUTON SELATAN,3
2003-11,SULAWESI TENGGARA,BUTON UTARA,1
2003-11,MALUKU UTARA,HALMAHERA SELATAN,1
2003-11,MALUKU UTARA,HALMAHERA TENGAH,2
2003-11,MALUKU UTARA,HALMAHERA UTARA,1
2003-11,PAPUA PEGUNUNGAN,JAYAWIJAYA,1
2003-11,SULAWESI TENGGARA,KOLAKA TIMUR,5
2003-11,SULAWESI TENGGARA,KONAWE,7
2003-11,SULAWESI TENGGARA,KONAWE SELATAN,4
2003-11,SULAWESI TENGGARA,KONAWE UTARA,4
2003-11,BANTEN,KOTA CILEGON,3
2003-11,SULAWESI SELATAN,KOTA PALOPO,2
2003-11,JAWA TENGAH,KOTA SEMARANG,1
2003-11,NUSA TENGGARA TIMUR,KUPANG,7
2003-11,KALIMANTAN TIMUR,KUTAI BARAT,1
2003-11,KALIMANTAN TIMUR,KUTAI KARTANEGARA,2
2003-11,KALIMANTAN TIMUR,KUTAI TIMUR,1
2003-11,NUSA TENGGARA TIMUR,LEMBATA,1
2003-11,JAWA TIMUR,LUMAJANG,6
2003-11,SULAWESI SELATAN,LUWU,1
2003-11,SULAWESI SELATAN,LUWU TIMUR,31
2003-11,SULAWESI SELATAN,LUWU UTARA,1
2003-11,JAWA TIMUR,MALANG,2
2003-11,MALUKU,MALUKU BARAT DAYA,1
2003-11,MALUKU,MALUKU TENGGARA BARAT,2
2003-11,NUSA TENGGARA TIMUR,MANGGARAI BARAT,1
2003-11,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2
2003-11,PAPUA SELATAN,MERAUKE,76
2003-11,SULAWESI TENGAH,MOROWALI,3
2003-11,SULAWESI TENGAH,MOROWALI UTARA,12
2003-11,SUMATERA SELATAN,MUARA ENIM,1
2003-11,SUMATERA SELATAN,MUSI RAWAS UTARA,1
2003-11,KALIMANTAN UTARA,NUNUKAN,10
2003-11,GORONTALO,PAHUWATO,1
2003-11,SUMATERA SELATAN,PALI,1
2003-11,SULAWESI TENGAH,PARIGI MOUTONG,1
2003-11,SUMATERA BARAT,PASAMAN,1
2003-11,SULAWESI TENGAH,POSO,4
2003-11,MALUKU,SERAM BAGIAN BARAT,3
2003-11,SULAWESI SELATAN,SIDENRENG RAPPANG,1
2003-11,NUSA TENGGARA TIMUR,SUMBA TENGAH,1
2003-11,NUSA TENGGARA TIMUR,SUMBA TIMUR,5
2003-11,NUSA TENGGARA BARAT,SUMBAWA,3
2003-11,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,8
2003-11,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,2
2003-11,SULAWESI TENGAH,TOJO UNA-UNA,3
2003-11,SULAWESI SELATAN,WAJO,2
2003-12,ACEH,ACEH SINGKIL,1
2003-12,SULAWESI SELATAN,BONE,3
2003-12,RIAU,INDRAGIRI HILIR,3
2003-12,RIAU,KAMPAR,2
2003-12,ACEH,KOTA LHOKSEUMAWE,2
2003-12,JAWA BARAT,KUNINGAN,1
2003-12,JAWA TIMUR,LUMAJANG,2
2003-12,SULAWESI SELATAN,LUWU,1
2003-12,SULAWESI SELATAN,LUWU TIMUR,18
2003-12,JAWA TIMUR,MALANG,1
2003-12,SUMATERA UTARA,MANDAILING NATAL,6
2003-12,PAPUA SELATAN,MERAUKE,6
2003-12,SUMATERA SELATAN,MUSI BANYUASIN,2
2003-12,SUMATERA SELATAN,OGAN ILIR,1
2003-12,RIAU,PELALAWAN,1
2003-12,SUMATERA BARAT,PESISIR SELATAN,16
2003-12,RIAU,ROKAN HULU,3
2003-12,SUMATERA UTARA,TAPANULI TENGAH,1
2003-12,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,1
2004-01,ACEH,ACEH SINGKIL,1
2004-01,SULAWESI TENGAH,BANGGAI KEPULAUAN,1
2004-01,RIAU,BENGKALIS,61
2004-01,KALIMANTAN UTARA,BULUNGAN,1
2004-01,MALUKU,BURU SELATAN,1
2004-01,RIAU,INDRAGIRI HILIR,79
2004-01,RIAU,INDRAGIRI HULU,5
2004-01,RIAU,KAMPAR,5
2004-01,RIAU,KEPULAUAN MERANTI,4
2004-01,KALIMANTAN BARAT,KETAPANG,1
2004-01,SULAWESI TENGGARA,KOLAKA TIMUR,1
2004-01,SULAWESI TENGGARA,KOLAKA UTARA,2
2004-01,KEPULAUAN RIAU,KOTA BATAM,1
2004-01,BANTEN,KOTA CILEGON,1
2004-01,RIAU,KOTA DUMAI,37
2004-01,PAPUA,KOTA JAYAPURA,1
2004-01,SUMATERA SELATAN,KOTA PAGAR ALAM,1
2004-01,RIAU,KOTA PEKANBARU,4
2004-01,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,1
2004-01,KALIMANTAN BARAT,KUBURAYA,1
2004-01,KALIMANTAN TIMUR,KUTAI KARTANEGARA,3
2004-01,SUMATERA UTARA,LABUHANBATU,1
2004-01,JAWA TIMUR,LUMAJANG,6
2004-01,SULAWESI SELATAN,LUWU TIMUR,17
2004-01,JAWA TIMUR,MALANG,6
2004-01,SUMATERA UTARA,MANDAILING NATAL,7
2004-01,PAPUA SELATAN,MERAUKE,3
2004-01,JAMBI,MUARO JAMBI,1
2004-01,KALIMANTAN UTARA,NUNUKAN,1
2004-01,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1
2004-01,RIAU,PELALAWAN,24
2004-01,SUMATERA BARAT,PESISIR SELATAN,12
2004-01,RIAU,ROKAN HILIR,28
2004-01,RIAU,ROKAN HULU,4
2004-01,RIAU,SIAK,14
2004-01,KALIMANTAN TENGAH,SUKAMARA,1
2004-01,SUMATERA UTARA,TAPANULI TENGAH,4
2004-02,ACEH,ACEH SINGKIL,1
2004-02,SUMATERA BARAT,AGAM,1
2004-02,SUMATERA UTARA,ASAHAN,3
2004-02,RIAU,BENGKALIS,242
2004-02,RIAU,INDRAGIRI HILIR,55
2004-02,RIAU,INDRAGIRI HULU,1
2004-02,RIAU,KAMPAR,2
2004-02,RIAU,KEPULAUAN MERANTI,8
2004-02,KEPULAUAN RIAU,KOTA BATAM,1
2004-02,RIAU,KOTA DUMAI,108
2004-02,ACEH,KOTA LHOKSEUMAWE,1
2004-02,RIAU,KOTA PEKANBARU,1
2004-02,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,2
2004-02,KALIMANTAN BARAT,KUBURAYA,2
2004-02,SULAWESI SELATAN,LUWU TIMUR,19
2004-02,SUMATERA UTARA,MANDAILING NATAL,8
2004-02,JAMBI,MUARO JAMBI,7
2004-02,KEPULAUAN RIAU,NATUNA,1
2004-02,KALIMANTAN UTARA,NUNUKAN,4
2004-02,RIAU,PELALAWAN,26
2004-02,RIAU,ROKAN HILIR,18
2004-02,RIAU,ROKAN HULU,2
2004-02,RIAU,SIAK,12
2004-02,JAMBI,TANJUNG JABUNG TIMUR,2
2004-02,SUMATERA UTARA,TAPANULI SELATAN,1
2004-02,SULAWESI TENGAH,TOJO UNA-UNA,2
2004-03,SUMATERA BARAT,AGAM,2
2004-03,SUMATERA UTARA,ASAHAN,2
2004-03,SULAWESI TENGAH,BANGGAI,2
2004-03,KALIMANTAN TENGAH,BARITO UTARA,3
2004-03,RIAU,BENGKALIS,8
2004-03,KALIMANTAN BARAT,BENGKAYANG,1
2004-03,BENGKULU,BENGKULU UTARA,4
2004-03,JAMBI,BUNGO,2
2004-03,SUMATERA BARAT,DHARMASRAYA,2
2004-03,ACEH,GAYOLUES,1
2004-03,KALIMANTAN TENGAH,GUNUNG MAS,1
2004-03,MALUKU UTARA,HALMAHERA TENGAH,5
2004-03,MALUKU UTARA,HALMAHERA TIMUR,1
2004-03,RIAU,KAMPAR,10
2004-03,KALIMANTAN TENGAH,KATINGAN,1
2004-03,BENGKULU,KAUR,1
2004-03,SULAWESI TENGGARA,KOLAKA TIMUR,2
2004-03,SULAWESI TENGGARA,KOLAKA UTARA,1
2004-03,BANTEN,KOTA CILEGON,1
2004-03,RIAU,KOTA DUMAI,25
2004-03,RIAU,KOTA PEKANBARU,1
2004-03,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,1
2004-03,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,31
2004-03,SUMATERA UTARA,LABUHANBATU SELATAN,1
2004-03,SUMATERA UTARA,LABUHANBATU UTARA,1
2004-03,JAWA TIMUR,LUMAJANG,3
2004-03,SULAWESI SELATAN,LUWU TIMUR,22
2004-03,JAWA TIMUR,MALANG,1
2004-03,SULAWESI BARAT,MAMUJU UTARA,1
2004-03,SUMATERA UTARA,MANDAILING NATAL,12
2004-03,JAMBI,MERANGIN,1
2004-03,BENGKULU,MUKO-MUKO,5
2004-03,SUMATERA SELATAN,MUSI BANYUASIN,1
2004-03,KEPULAUAN RIAU,NATUNA,1
2004-03,KALIMANTAN UTARA,NUNUKAN,3
2004-03,SUMATERA SELATAN,OGAN KOMERING ULU,1
2004-03,SUMATERA UTARA,PADANG LAWAS,26
2004-03,SUMATERA BARAT,PASAMAN BARAT,5
2004-03,RIAU,PELALAWAN,2
2004-03,SUMATERA BARAT,PESISIR SELATAN,20
2004-03,RIAU,ROKAN HILIR,7
2004-03,RIAU,ROKAN HULU,7
2004-03,KALIMANTAN BARAT,SANGGAU,1
2004-03,SUMATERA UTARA,SERDANG BEDAGAI,1
2004-03,KALIMANTAN TENGAH,SERUYAN,6
2004-03,RIAU,SIAK,1
2004-03,SUMATERA BARAT,SIJUNJUNG,4
2004-03,SUMATERA BARAT,SOLOK,1
2004-03,SUMATERA UTARA,TAPANULI SELATAN,1
2004-03,SULAWESI TENGAH,TOJO UNA-UNA,1
2004-04,ACEH,ACEH SINGKIL,1
2004-04,SUMATERA UTARA,ASAHAN,2
2004-04,SULAWESI TENGAH,BANGGAI,3
2004-04,KALIMANTAN TENGAH,BARITO UTARA,5
2004-04,RIAU,BENGKALIS,17
2004-04,KEPULAUAN RIAU,BINTAN,4
2004-04,SULAWESI TENGAH,BUOL,1
2004-04,SUMATERA UTARA,DELI SERDANG,1
2004-04,PAPUA TENGAH,DOGIYAI,1
2004-04,PAPUA PEGUNUNGAN,JAYAWIJAYA,1
2004-04,RIAU,KAMPAR,1
2004-04,KALIMANTAN TENGAH,KATINGAN,2
2004-04,RIAU,KEPULAUAN MERANTI,1
2004-04,SULAWESI TENGGARA,KONAWE SELATAN,1
2004-04,KALIMANTAN UTARA,KOTA TARAKAN,1
2004-04,KALIMANTAN SELATAN,KOTABARU,4
2004-04,SUMATERA UTARA,LABUHANBATU UTARA,1
2004-04,JAWA TIMUR,LUMAJANG,8
2004-04,SULAWESI SELATAN,LUWU TIMUR,29
2004-04,JAWA TIMUR,MALANG,8
2004-04,JAMBI,MUARO JAMBI,2
2004-04,BENGKULU,MUKO-MUKO,1
2004-04,KEPULAUAN RIAU,NATUNA,1
2004-04,KALIMANTAN UTARA,NUNUKAN,18
2004-04,SUMATERA UTARA,PADANG LAWAS,1
2004-04,SUMATERA SELATAN,PALI,1
2004-04,RIAU,PELALAWAN,1
2004-04,RIAU,ROKAN HULU,1
2004-04,NUSA TENGGARA TIMUR,ROTE NDAO,1
2004-04,SULAWESI SELATAN,WAJO,1
2004-05,ACEH,ACEH BARAT,3
2004-05,ACEH,ACEH BESAR,1
2004-05,ACEH,ACEH SINGKIL,16
2004-05,ACEH,ACEH TAMIANG,1
2004-05,ACEH,ACEH TIMUR,1
2004-05,SUMATERA BARAT,AGAM,3
2004-05,SUMATERA UTARA,ASAHAN,13
2004-05,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1
2004-05,KALIMANTAN TENGAH,BARITO UTARA,3
2004-05,JAMBI,BATANGHARI,1
2004-05,RIAU,BENGKALIS,14
2004-05,KALIMANTAN BARAT,BENGKAYANG,5
2004-05,BENGKULU,BENGKULU UTARA,2
2004-05,KALIMANTAN TIMUR,BERAU,1
2004-05,JAMBI,BUNGO,7
2004-05,SUMATERA UTARA,DAIRI,1
2004-05,SUMATERA UTARA,DELI SERDANG,1
2004-05,SUMATERA BARAT,DHARMASRAYA,2
2004-05,SULAWESI TENGAH,DONGGALA,1
2004-05,PAPUA BARAT,FAK-FAK,1
2004-05,ACEH,GAYOLUES,4
2004-05,SUMATERA UTARA,HUMBANG HASUNDUTAN,1
2004-05,RIAU,INDRAGIRI HILIR,1
2004-05,RIAU,INDRAGIRI HULU,10
2004-05,RIAU,KAMPAR,53
2004-05,KALIMANTAN BARAT,KETAPANG,1
2004-05,SULAWESI TENGGARA,KOLAKA UTARA,3
2004-05,RIAU,KOTA DUMAI,11
2004-05,RIAU,KOTA PEKANBARU,2
2004-05,ACEH,KOTA SUBULUSSALAM,3
2004-05,KALIMANTAN SELATAN,KOTABARU,1
2004-05,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,5
2004-05,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,3
2004-05,RIAU,KUANTAN SENGINGI,7
2004-05,KALIMANTAN BARAT,KUBURAYA,1
2004-05,SUMATERA UTARA,LABUHANBATU,1
2004-05,SUMATERA UTARA,LABUHANBATU SELATAN,23
2004-05,SUMATERA UTARA,LABUHANBATU UTARA,17
2004-05,LAMPUNG,LAMPUNG TENGAH,3
2004-05,SUMATERA UTARA,LANGKAT,5
2004-05,SUMATERA BARAT,LIMA PULUH KOTA,1
2004-05,JAWA TIMUR,LUMAJANG,20
2004-05,SULAWESI SELATAN,LUWU TIMUR,49
2004-05,JAWA TIMUR,MALANG,17
2004-05,SUMATERA UTARA,MANDAILING NATAL,29
2004-05,PAPUA BARAT,MANOKWARI,2
2004-05,JAMBI,MERANGIN,3
2004-05,BENGKULU,MUKO-MUKO,5
2004-05,SUMATERA SELATAN,MUSI BANYUASIN,1
2004-05,ACEH,NAGAN RAYA,1
2004-05,KALIMANTAN UTARA,NUNUKAN,11
2004-05,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1
2004-05,SUMATERA UTARA,PADANG LAWAS,158
2004-05,SUMATERA UTARA,PADANG LAWAS UTARA,4
2004-05,SUMATERA UTARA,PAK-PAK BHARAT,1
2004-05,SUMATERA BARAT,PASAMAN,2
2004-05,SUMATERA BARAT,PASAMAN BARAT,4
2004-05,RIAU,PELALAWAN,9
2004-05,SUMATERA BARAT,PESISIR SELATAN,45
2004-05,RIAU,ROKAN HILIR,165
2004-05,RIAU,ROKAN HULU,125
2004-05,SUMATERA UTARA,SAMOSIR,3
2004-05,KALIMANTAN TENGAH,SERUYAN,6
2004-05,RIAU,SIAK,33
2004-05,SUMATERA BARAT,SIJUNJUNG,3
2004-05,SUMATERA UTARA,SIMALUNGUN,3
2004-05,KALIMANTAN BARAT,SINTANG,1
2004-05,JAWA TIMUR,SITUBONDO,2
2004-05,SUMATERA BARAT,SOLOK SELATAN,4
2004-05,NUSA TENGGARA TIMUR,SUMBA TIMUR,3
2004-05,SUMATERA UTARA,TAPANULI SELATAN,1
2004-05,SUMATERA UTARA,TAPANULI UTARA,1
2004-05,JAMBI,TEBO,1
2004-05,SUMATERA UTARA,TOBA SAMOSIR,2
2004-05,SULAWESI TENGAH,TOJO UNA-UNA,2
2004-05,LAMPUNG,TULANG BAWANG,1
2004-06,ACEH,ACEH BARAT,1
2004-06,ACEH,ACEH BESAR,2
2004-06,ACEH,ACEH SINGKIL,7
2004-06,ACEH,ACEH TENGAH,3
2004-06,ACEH,ACEH UTARA,1
2004-06,SUMATERA BARAT,AGAM,8
2004-06,SUMATERA UTARA,ASAHAN,12
2004-06,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,4
2004-06,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,3
2004-06,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,2
2004-06,KALIMANTAN SELATAN,BANJAR,2
2004-06,SUMATERA SELATAN,BANYUASIN,5
2004-06,KALIMANTAN TENGAH,BARITO TIMUR,5
2004-06,KALIMANTAN TENGAH,BARITO UTARA,27
2004-06,JAMBI,BATANGHARI,17
2004-06,ACEH,BENER MERIAH,3
2004-06,RIAU,BENGKALIS,313
2004-06,KALIMANTAN BARAT,BENGKAYANG,92
2004-06,BENGKULU,BENGKULU UTARA,20
2004-06,KEPULAUAN RIAU,BINTAN,2
2004-06,GORONTALO,BOALEMO,2
2004-06,KALIMANTAN UTARA,BULUNGAN,1
2004-06,JAMBI,BUNGO,11
2004-06,MALUKU,BURU,1
2004-06,SULAWESI TENGGARA,BUTON TENGAH,1
2004-06,JAWA BARAT,CIREBON,1
2004-06,SUMATERA UTARA,DAIRI,4
2004-06,SUMATERA BARAT,DHARMASRAYA,8
2004-06,PAPUA BARAT,FAK-FAK,2
2004-06,ACEH,GAYOLUES,3
2004-06,JAWA TENGAH,GROBOGAN,1
2004-06,MALUKU UTARA,HALMAHERA TENGAH,1
2004-06,MALUKU UTARA,HALMAHERA UTARA,1
2004-06,KALIMANTAN SELATAN,HULU SUNGAI UTARA,4
2004-06,SUMATERA UTARA,HUMBANG HASUNDUTAN,4
2004-06,RIAU,INDRAGIRI HILIR,70
2004-06,RIAU,INDRAGIRI HULU,13
2004-06,PAPUA TENGAH,INTAN JAYA,1
2004-06,PAPUA,JAYAPURA,1
2004-06,RIAU,KAMPAR,227
2004-06,KALIMANTAN TENGAH,KAPUAS,3
2004-06,KALIMANTAN BARAT,KAPUAS HULU,2
2004-06,SUMATERA UTARA,KARO,3
2004-06,KALIMANTAN TENGAH,KATINGAN,1
2004-06,BENGKULU,KAUR,1
2004-06,KALIMANTAN BARAT,KAYONG UTARA,1
2004-06,RIAU,KEPULAUAN MERANTI,1
2004-06,SULAWESI UTARA,KEPULAUAN SANGIHE,2
2004-06,KALIMANTAN BARAT,KETAPANG,9
2004-06,SULAWESI TENGGARA,KONAWE SELATAN,1
2004-06,RIAU,KOTA DUMAI,51
2004-06,SUMATERA SELATAN,KOTA LUBUK LINGGAU,1
2004-06,RIAU,KOTA PEKANBARU,1
2004-06,KALIMANTAN BARAT,KOTA SINGKAWANG,1
2004-06,ACEH,KOTA SUBULUSSALAM,2
2004-06,KALIMANTAN SELATAN,KOTABARU,2
2004-06,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,18
2004-06,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,25
2004-06,RIAU,KUANTAN SENGINGI,12
2004-06,KALIMANTAN BARAT,KUBURAYA,6
2004-06,KALIMANTAN TIMUR,KUTAI BARAT,4
2004-06,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2004-06,KALIMANTAN TIMUR,KUTAI TIMUR,2
2004-06,SUMATERA UTARA,LABUHANBATU,2
2004-06,SUMATERA UTARA,LABUHANBATU SELATAN,74
2004-06,SUMATERA UTARA,LABUHANBATU UTARA,5
2004-06,KALIMANTAN TENGAH,LAMANDAU,8
2004-06,LAMPUNG,LAMPUNG TENGAH,4
2004-06,LAMPUNG,LAMPUNG UTARA,3
2004-06,SUMATERA UTARA,LANGKAT,1
2004-06,JAWA TIMUR,LUMAJANG,24
2004-06,SULAWESI SELATAN,LUWU,1
2004-06,SULAWESI SELATAN,LUWU TIMUR,35
2004-06,KALIMANTAN TIMUR,MAHAKAM ULU,1
2004-06,JAWA TIMUR,MALANG,19
2004-06,MALUKU,MALUKU TENGAH,2
2004-06,SULAWESI BARAT,MAMASA,2
2004-06,SULAWESI BARAT,MAMUJU TENGAH,1
2004-06,SUMATERA UTARA,MANDAILING NATAL,38
2004-06,KALIMANTAN BARAT,MELAWI,5
2004-06,KALIMANTAN BARAT,MEMPAWAH,2
2004-06,JAMBI,MERANGIN,8
2004-06,PAPUA SELATAN,MERAUKE,1
2004-06,SUMATERA SELATAN,MUARA ENIM,4
2004-06,JAMBI,MUARO JAMBI,14
2004-06,BENGKULU,MUKO-MUKO,28
2004-06,SUMATERA SELATAN,MUSI BANYUASIN,10
2004-06,SUMATERA SELATAN,MUSI RAWAS,2
2004-06,ACEH,NAGAN RAYA,2
2004-06,NUSA TENGGARA TIMUR,NAGEKEO,4
2004-06,KEPULAUAN RIAU,NATUNA,2
2004-06,NUSA TENGGARA TIMUR,NGADA,1
2004-06,KALIMANTAN UTARA,NUNUKAN,13
2004-06,SUMATERA SELATAN,OGAN ILIR,6
2004-06,SUMATERA SELATAN,OGAN KOMERING ILIR,4
2004-06,SUMATERA SELATAN,OGAN KOMERING ULU,2
2004-06,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1
2004-06,SUMATERA UTARA,PADANG LAWAS,47
2004-06,SUMATERA UTARA,PADANG LAWAS UTARA,5
2004-06,SUMATERA UTARA,PAK-PAK BHARAT,7
2004-06,SUMATERA SELATAN,PALI,1
