date,province,hotspot_count
2019-03,JAMBI,1
2019-03,KALIMANTAN BARAT,33
2019-03,KALIMANTAN SELATAN,1
2019-03,KALIMANTAN TIMUR,2
2019-03,KALIMANTAN UTARA,8
2019-03,KEPULAUAN RIAU,24
2019-03,MALUKU,2
2019-03,MALUKU UTARA,5
2019-03,NUSA TENGGARA BARAT,1
2019-03,PAPUA TENGAH,1
2019-03,RIAU,468
2019-03,SULAWESI SELATAN,33
2019-03,SULAWESI TENGAH,7
2019-03,SULAWESI TENGGARA,2
2019-03,SULAWESI UTARA,1
2019-03,SUMATERA BARAT,5
2019-03,SUMATERA UTARA,4
2019-04,ACEH,4
2019-04,JAWA BARAT,1
2019-04,KALIMANTAN BARAT,9
2019-04,KALIMANTAN TIMUR,6
2019-04,KEPULAUAN RIAU,68
2019-04,LAMPUNG,1
2019-04,MALUKU UTARA,7
2019-04,NUSA TENGGARA BARAT,5
2019-04,RIAU,6
2019-04,SULAWESI SELATAN,9
2019-04,SULAWESI TENGGARA,2
2019-04,SUMATERA BARAT,1
2019-05,BENGKULU,3
2019-05,JAMBI,3
2019-05,KALIMANTAN BARAT,21
2019-05,KALIMANTAN SELATAN,10
2019-05,KALIMANTAN TENGAH,2
2019-05,KEPULAUAN BANGKA BELITUNG,1
2019-05,KEPULAUAN RIAU,31
2019-05,LAMPUNG,8
2019-05,MALUKU UTARA,9
2019-05,NUSA TENGGARA BARAT,3
2019-05,NUSA TENGGARA TIMUR,7
2019-05,RIAU,20
2019-05,SULAWESI BARAT,2
2019-05,SULAWESI SELATAN,29
2019-05,SULAWESI TENGAH,3
2019-05,SULAWESI TENGGARA,3
2019-05,SUMATERA BARAT,2
2019-05,SUMATERA SELATAN,4
2019-06,ACEH,3
2019-06,JAWA BARAT,4
2019-06,JAWA TENGAH,1
2019-06,JAWA TIMUR,4
2019-06,KALIMANTAN BARAT,1
2019-06,KALIMANTAN SELATAN,30
2019-06,KALIMANTAN TENGAH,1
2019-06,KEPULAUAN BANGKA BELITUNG,1
2019-06,LAMPUNG,4
2019-06,MALUKU UTARA,2
2019-06,NUSA TENGGARA BARAT,13
2019-06,NUSA TENGGARA TIMUR,18
2019-06,PAPUA BARAT,3
2019-06,PAPUA BARAT DAYA,1
2019-06,PAPUA PEGUNUNGAN,2
2019-06,RIAU,18
2019-06,SULAWESI SELATAN,10
2019-06,SULAWESI TENGGARA,1
2019-06,SUMATERA BARAT,1
2019-06,SUMATERA SELATAN,8
2019-06,SUMATERA UTARA,5
2019-07,ACEH,4
2019-07,BANTEN,1
2019-07,DKI JAKARTA,2
2019-07,JAMBI,66
2019-07,JAWA BARAT,15
2019-07,JAWA TENGAH,3
2019-07,JAWA TIMUR,8
2019-07,KALIMANTAN BARAT,65
2019-07,KALIMANTAN SELATAN,5
2019-07,KALIMANTAN TENGAH,97
2019-07,KALIMANTAN TIMUR,6
2019-07,KALIMANTAN UTARA,8
2019-07,KEPULAUAN BANGKA BELITUNG,5
2019-07,KEPULAUAN RIAU,1
2019-07,LAMPUNG,16
2019-07,MALUKU,2
2019-07,MALUKU UTARA,2
2019-07,NUSA TENGGARA BARAT,24
2019-07,NUSA TENGGARA TIMUR,52
2019-07,PAPUA BARAT,1
2019-07,PAPUA PEGUNUNGAN,1
2019-07,PAPUA SELATAN,8
2019-07,RIAU,126
2019-07,SULAWESI BARAT,3
2019-07,SULAWESI SELATAN,20
2019-07,SULAWESI TENGGARA,2
2019-07,SULAWESI UTARA,9
2019-07,SUMATERA BARAT,2
2019-07,SUMATERA SELATAN,15
2019-07,SUMATERA UTARA,4
2019-08,ACEH,12
2019-08,BALI,4
2019-08,BENGKULU,1
2019-08,DKI JAKARTA,2
2019-08,GORONTALO,3
2019-08,JAMBI,213
2019-08,JAWA BARAT,17
2019-08,JAWA TENGAH,8
2019-08,JAWA TIMUR,26
2019-08,KALIMANTAN BARAT,1093
2019-08,KALIMANTAN SELATAN,56
2019-08,KALIMANTAN TENGAH,599
2019-08,KALIMANTAN TIMUR,85
2019-08,KALIMANTAN UTARA,37
2019-08,KEPULAUAN BANGKA BELITUNG,33
2019-08,KEPULAUAN RIAU,10
2019-08,LAMPUNG,29
2019-08,MALUKU,10
2019-08,MALUKU UTARA,1
2019-08,NUSA TENGGARA BARAT,24
2019-08,NUSA TENGGARA TIMUR,71
2019-08,PAPUA BARAT,3
2019-08,PAPUA SELATAN,22
2019-08,RIAU,699
2019-08,SULAWESI BARAT,8
2019-08,SULAWESI SELATAN,52
2019-08,SULAWESI TENGAH,18
2019-08,SULAWESI TENGGARA,11
2019-08,SULAWESI UTARA,43
2019-08,SUMATERA BARAT,6
2019-08,SUMATERA SELATAN,345
2019-08,SUMATERA UTARA,22
2019-09,BANTEN,13
2019-09,BENGKULU,7
2019-09,GORONTALO,34
2019-09,JAMBI,2553
2019-09,JAWA BARAT,7
2019-09,JAWA TENGAH,28
2019-09,JAWA TIMUR,85
2019-09,KALIMANTAN BARAT,2509
2019-09,KALIMANTAN SELATAN,472
2019-09,KALIMANTAN TENGAH,5546
2019-09,KALIMANTAN TIMUR,651
2019-09,KALIMANTAN UTARA,98
2019-09,KEPULAUAN BANGKA BELITUNG,52
2019-09,KEPULAUAN RIAU,20
2019-09,LAMPUNG,98
2019-09,MALUKU,101
2019-09,MALUKU UTARA,23
2019-09,NUSA TENGGARA BARAT,74
2019-09,NUSA TENGGARA TIMUR,79
2019-09,PAPUA,2
2019-09,PAPUA BARAT,3
2019-09,PAPUA BARAT DAYA,1
2019-09,PAPUA PEGUNUNGAN,5
2019-09,PAPUA SELATAN,68
2019-09,PAPUA TENGAH,1
2019-09,RIAU,1184
2019-09,SULAWESI BARAT,34
2019-09,SULAWESI SELATAN,114
2019-09,SULAWESI TENGAH,89
2019-09,SULAWESI TENGGARA,63
2019-09,SULAWESI UTARA,70
2019-09,SUMATERA BARAT,18
2019-09,SUMATERA SELATAN,1653
2019-09,SUMATERA UTARA,6
2019-10,BALI,1
2019-10,BANTEN,4
2019-10,BENGKULU,2
2019-10,GORONTALO,9
2019-10,JAMBI,542
2019-10,JAWA BARAT,18
2019-10,JAWA TENGAH,16
2019-10,JAWA TIMUR,338
2019-10,KALIMANTAN BARAT,18
2019-10,KALIMANTAN SELATAN,136
2019-10,KALIMANTAN TENGAH,338
2019-10,KALIMANTAN TIMUR,102
2019-10,KALIMANTAN UTARA,4
2019-10,KEPULAUAN BANGKA BELITUNG,25
2019-10,LAMPUNG,225
2019-10,MALUKU,31
2019-10,MALUKU UTARA,11
2019-10,NUSA TENGGARA BARAT,312
2019-10,NUSA TENGGARA TIMUR,297
2019-10,PAPUA PEGUNUNGAN,1
2019-10,PAPUA SELATAN,267
2019-10,RIAU,31
2019-10,SULAWESI BARAT,6
2019-10,SULAWESI SELATAN,136
2019-10,SULAWESI TENGAH,54
2019-10,SULAWESI TENGGARA,125
2019-10,SULAWESI UTARA,22
2019-10,SUMATERA BARAT,3
2019-10,SUMATERA SELATAN,1409
2019-11,BALI,1
2019-11,BANTEN,1
2019-11,BENGKULU,1
2019-11,GORONTALO,1
2019-11,JAMBI,2
2019-11,JAWA BARAT,3
2019-11,JAWA TENGAH,1
2019-11,JAWA TIMUR,9
2019-11,KALIMANTAN BARAT,57
2019-11,KALIMANTAN SELATAN,112
2019-11,KALIMANTAN TENGAH,518
2019-11,KALIMANTAN TIMUR,22
2019-11,KEPULAUAN BANGKA BELITUNG,14
2019-11,LAMPUNG,114
2019-11,MALUKU,47
2019-11,MALUKU UTARA,10
2019-11,NUSA TENGGARA BARAT,37
2019-11,NUSA TENGGARA TIMUR,73
2019-11,PAPUA BARAT DAYA,5
2019-11,PAPUA PEGUNUNGAN,4
2019-11,PAPUA SELATAN,162
2019-11,PAPUA TENGAH,1
2019-11,RIAU,12
2019-11,SULAWESI SELATAN,54
2019-11,SULAWESI TENGAH,26
2019-11,SULAWESI TENGGARA,70
2019-11,SULAWESI UTARA,42
2019-11,SUMATERA BARAT,9
2019-11,SUMATERA SELATAN,577
2019-12,JAMBI,1
2019-12,JAWA TIMUR,3
2019-12,KALIMANTAN SELATAN,4
2019-12,KALIMANTAN TENGAH,3
2019-12,KALIMANTAN TIMUR,1
2019-12,LAMPUNG,2
2019-12,MALUKU,37
2019-12,MALUKU UTARA,6
2019-12,NUSA TENGGARA BARAT,4
2019-12,NUSA TENGGARA TIMUR,6
2019-12,PAPUA,1
2019-12,PAPUA SELATAN,79
2019-12,SULAWESI SELATAN,27
2019-12,SULAWESI TENGAH,3
2019-12,SULAWESI TENGGARA,17
2019-12,SULAWESI UTARA,41
2019-12,SUMATERA BARAT,2
2019-12,SUMATERA SELATAN,2
2020-01,ACEH,5
2020-01,KALIMANTAN TIMUR,4
2020-01,LAMPUNG,1
2020-01,MALUKU,1
2020-01,MALUKU UTARA,7
2020-01,NUSA TENGGARA BARAT,3
2020-01,PAPUA BARAT,1
2020-01,PAPUA SELATAN,1
2020-01,RIAU,27
2020-01,SULAWESI SELATAN,23
2020-01,SULAWESI TENGAH,6
2020-01,SULAWESI TENGGARA,7
2020-01,SULAWESI UTARA,10
2020-01,SUMATERA SELATAN,1
2020-01,SUMATERA UTARA,2
2020-02,ACEH,5
2020-02,BENGKULU,3
2020-02,JAWA TIMUR,8
2020-02,KALIMANTAN TIMUR,3
2020-02,KALIMANTAN UTARA,1
2020-02,LAMPUNG,2
2020-02,MALUKU UTARA,9
2020-02,PAPUA BARAT,5
2020-02,PAPUA BARAT DAYA,16
2020-02,PAPUA TENGAH,1
2020-02,RIAU,68
2020-02,SULAWESI SELATAN,21
2020-02,SULAWESI TENGAH,2
2020-02,SULAWESI TENGGARA,2
2020-02,SUMATERA UTARA,15
2020-03,ACEH,5
2020-03,JAWA TIMUR,34
2020-03,KALIMANTAN BARAT,4
2020-03,KALIMANTAN TIMUR,10
2020-03,KEPULAUAN BANGKA BELITUNG,3
2020-03,KEPULAUAN RIAU,39
2020-03,MALUKU UTARA,1
2020-03,NUSA TENGGARA BARAT,1
2020-03,RIAU,175
2020-03,SULAWESI SELATAN,6
2020-03,SULAWESI TENGAH,3
2020-03,SULAWESI TENGGARA,3
2020-03,SUMATERA BARAT,2
2020-03,SUMATERA UTARA,1
2020-04,ACEH,2
2020-04,JAWA TIMUR,6
2020-04,KALIMANTAN TIMUR,7
2020-04,KEPULAUAN BANGKA BELITUNG,1
2020-04,KEPULAUAN RIAU,57
2020-04,MALUKU UTARA,5
2020-04,RIAU,29
2020-04,SULAWESI SELATAN,32
2020-04,SULAWESI TENGAH,1
2020-04,SUMATERA SELATAN,2
2020-04,SUMATERA UTARA,1
2020-05,BANTEN,1
2020-05,JAWA TIMUR,12
2020-05,KALIMANTAN TIMUR,2
2020-05,KEPULAUAN RIAU,2
2020-05,LAMPUNG,1
2020-05,MALUKU UTARA,11
2020-05,PAPUA BARAT DAYA,1
2020-05,PAPUA PEGUNUNGAN,3
2020-05,RIAU,1
2020-05,SULAWESI BARAT,1
2020-05,SULAWESI SELATAN,25
2020-05,SULAWESI TENGGARA,2
2020-05,SUMATERA BARAT,2
2020-05,SUMATERA SELATAN,1
2020-05,SUMATERA UTARA,1
2020-06,ACEH,1
2020-06,BENGKULU,1
2020-06,JAWA TENGAH,1
2020-06,JAWA TIMUR,5
2020-06,KALIMANTAN SELATAN,1
2020-06,KALIMANTAN UTARA,1
2020-06,KEPULAUAN BANGKA BELITUNG,1
2020-06,LAMPUNG,4
2020-06,MALUKU UTARA,2
2020-06,NUSA TENGGARA TIMUR,4
2020-06,PAPUA PEGUNUNGAN,5
2020-06,RIAU,2
2020-06,SULAWESI SELATAN,27
2020-06,SUMATERA BARAT,2
2020-06,SUMATERA SELATAN,2
2020-06,SUMATERA UTARA,4
2020-07,BENGKULU,1
2020-07,JAMBI,2
2020-07,JAWA BARAT,1
2020-07,JAWA TENGAH,1
2020-07,JAWA TIMUR,5
2020-07,KALIMANTAN SELATAN,1
2020-07,KALIMANTAN UTARA,2
2020-07,LAMPUNG,9
2020-07,MALUKU UTARA,1
2020-07,NUSA TENGGARA BARAT,14
2020-07,NUSA TENGGARA TIMUR,32
2020-07,PAPUA PEGUNUNGAN,8
2020-07,PAPUA TENGAH,1
2020-07,RIAU,4
2020-07,SULAWESI SELATAN,31
2020-07,SULAWESI TENGGARA,1
2020-07,SUMATERA SELATAN,1
2020-07,SUMATERA UTARA,1
2020-08,ACEH,2
2020-08,JAMBI,1
2020-08,JAWA BARAT,1
2020-08,JAWA TIMUR,6
2020-08,KALIMANTAN BARAT,88
2020-08,KALIMANTAN SELATAN,1
2020-08,KALIMANTAN TENGAH,1
2020-08,KALIMANTAN TIMUR,7
2020-08,KALIMANTAN UTARA,35
2020-08,KEPULAUAN BANGKA BELITUNG,13
2020-08,LAMPUNG,4
2020-08,MALUKU,4
2020-08,MALUKU UTARA,2
2020-08,NUSA TENGGARA BARAT,3
2020-08,NUSA TENGGARA TIMUR,23
2020-08,PAPUA PEGUNUNGAN,1
2020-08,PAPUA SELATAN,7
2020-08,SULAWESI SELATAN,42
2020-08,SULAWESI TENGGARA,1
2020-08,SUMATERA BARAT,1
2020-08,SUMATERA SELATAN,6
2020-08,SUMATERA UTARA,7
2020-09,JAWA BARAT,3
2020-09,JAWA TENGAH,3
2020-09,JAWA TIMUR,12
2020-09,KALIMANTAN BARAT,68
2020-09,KALIMANTAN SELATAN,19
2020-09,KALIMANTAN TENGAH,73
2020-09,KALIMANTAN TIMUR,28
2020-09,KALIMANTAN UTARA,3
2020-09,LAMPUNG,8
2020-09,MALUKU,6
2020-09,MALUKU UTARA,5
2020-09,NUSA TENGGARA BARAT,43
2020-09,NUSA TENGGARA TIMUR,114
2020-09,PAPUA,1
2020-09,PAPUA BARAT,1
2020-09,PAPUA PEGUNUNGAN,5
2020-09,PAPUA SELATAN,42
2020-09,SULAWESI SELATAN,47
2020-09,SULAWESI TENGGARA,4
2020-09,SUMATERA SELATAN,1
2020-10,JAMBI,2
2020-10,JAWA TIMUR,3
2020-10,KALIMANTAN BARAT,57
2020-10,KALIMANTAN SELATAN,5
2020-10,KALIMANTAN TENGAH,9
2020-10,KALIMANTAN TIMUR,11
2020-10,KEPULAUAN BANGKA BELITUNG,1
2020-10,LAMPUNG,1
2020-10,MALUKU,6
2020-10,NUSA TENGGARA BARAT,33
2020-10,NUSA TENGGARA TIMUR,104
2020-10,PAPUA SELATAN,78
2020-10,SULAWESI BARAT,3
2020-10,SULAWESI SELATAN,45
2020-10,SULAWESI TENGAH,6
2020-10,SULAWESI TENGGARA,14
2020-10,SUMATERA BARAT,4
2020-10,SUMATERA SELATAN,3
2020-10,SUMATERA UTARA,2
2020-11,JAWA TIMUR,8
2020-11,KALIMANTAN SELATAN,1
2020-11,KALIMANTAN TENGAH,23
2020-11,KALIMANTAN TIMUR,9
2020-11,LAMPUNG,2
2020-11,MALUKU,11
2020-11,MALUKU UTARA,2
2020-11,NUSA TENGGARA BARAT,11
2020-11,NUSA TENGGARA TIMUR,21
2020-11,PAPUA BARAT,1
2020-11,PAPUA PEGUNUNGAN,1
2020-11,PAPUA SELATAN,57
2020-11,SULAWESI SELATAN,28
2020-11,SULAWESI TENGAH,6
2020-11,SULAWESI TENGGARA,20
2020-11,SULAWESI UTARA,2
2020-12,JAMBI,3
2020-12,JAWA TIMUR,15
2020-12,KALIMANTAN BARAT,2
2020-12,KALIMANTAN TENGAH,3
2020-12,MALUKU UTARA,2
2020-12,NUSA TENGGARA TIMUR,1
2020-12,SULAWESI BARAT,2
2020-12,SULAWESI SELATAN,18
2020-12,SULAWESI TENGAH,2
2020-12,SUMATERA BARAT,2
2021-01,KALIMANTAN BARAT,2
2021-01,MALUKU UTARA,1
2021-01,NUSA TENGGARA TIMUR,1
2021-01,PAPUA PEGUNUNGAN,1
2021-01,SULAWESI SELATAN,11
2021-01,SULAWESI TENGAH,2
2021-01,SUMATERA BARAT,1
2021-01,SUMATERA SELATAN,1
2021-02,ACEH,12
2021-02,BENGKULU,1
2021-02,JAWA TIMUR,1
2021-02,KALIMANTAN BARAT,114
2021-02,KALIMANTAN TENGAH,4
2021-02,KALIMANTAN TIMUR,1
2021-02,KALIMANTAN UTARA,1
2021-02,KEPULAUAN BANGKA BELITUNG,1
2021-02,KEPULAUAN RIAU,7
2021-02,RIAU,73
2021-02,SULAWESI SELATAN,13
2021-02,SULAWESI TENGAH,1
2021-02,SULAWESI TENGGARA,1
2021-02,SUMATERA BARAT,4
2021-02,SUMATERA UTARA,9
2021-03,ACEH,2
2021-03,BENGKULU,1
2021-03,KALIMANTAN BARAT,9
2021-03,KALIMANTAN TENGAH,1
2021-03,KEPULAUAN BANGKA BELITUNG,1
2021-03,KEPULAUAN RIAU,2
2021-03,MALUKU UTARA,1
2021-03,PAPUA BARAT DAYA,1
2021-03,RIAU,94
2021-03,SULAWESI BARAT,1
2021-03,SULAWESI SELATAN,32
2021-03,SULAWESI TENGAH,1
2021-03,SUMATERA BARAT,1
2021-03,SUMATERA UTARA,6
2021-04,ACEH,3
2021-04,BENGKULU,1
2021-04,KALIMANTAN BARAT,10
2021-04,KALIMANTAN TENGAH,1
2021-04,KEPULAUAN BANGKA BELITUNG,1
2021-04,LAMPUNG,2
2021-04,MALUKU UTARA,2
2021-04,NUSA TENGGARA BARAT,1
2021-04,PAPUA BARAT,1
2021-04,SULAWESI BARAT,1
2021-04,SULAWESI SELATAN,19
2021-04,SULAWESI TENGAH,4
2021-04,SUMATERA BARAT,1
2021-05,JAWA TIMUR,1
2021-05,KALIMANTAN BARAT,15
2021-05,KALIMANTAN SELATAN,1
2021-05,LAMPUNG,2
2021-05,MALUKU UTARA,2
2021-05,NUSA TENGGARA TIMUR,2
2021-05,SULAWESI SELATAN,31
2021-05,SULAWESI TENGGARA,1
2021-05,SUMATERA SELATAN,2
2021-05,SUMATERA UTARA,4
2021-06,JAWA BARAT,1
2021-06,JAWA TIMUR,1
2021-06,KALIMANTAN BARAT,6
2021-06,KALIMANTAN SELATAN,8
2021-06,KALIMANTAN TENGAH,1
2021-06,KALIMANTAN TIMUR,6
2021-06,LAMPUNG,5
2021-06,MALUKU UTARA,6
2021-06,NUSA TENGGARA TIMUR,16
2021-06,PAPUA,1
2021-06,PAPUA PEGUNUNGAN,2
2021-06,RIAU,1
2021-06,SULAWESI SELATAN,41
2021-06,SULAWESI TENGAH,3
2021-06,SULAWESI TENGGARA,2
2021-06,SUMATERA BARAT,1
2021-06,SUMATERA SELATAN,6
2021-06,SUMATERA UTARA,1
2021-07,BENGKULU,4
2021-07,JAMBI,1
2021-07,JAWA TENGAH,6
2021-07,JAWA TIMUR,2
2021-07,KALIMANTAN BARAT,46
2021-07,KALIMANTAN TENGAH,2
2021-07,KALIMANTAN TIMUR,2
2021-07,KALIMANTAN UTARA,16
2021-07,KEPULAUAN BANGKA BELITUNG,13
2021-07,LAMPUNG,8
2021-07,MALUKU,1
2021-07,MALUKU UTARA,2
2021-07,NUSA TENGGARA BARAT,22
2021-07,NUSA TENGGARA TIMUR,31
2021-07,PAPUA,1
2021-07,PAPUA BARAT DAYA,1
2021-07,PAPUA PEGUNUNGAN,7
2021-07,PAPUA SELATAN,6
2021-07,RIAU,41
2021-07,SULAWESI BARAT,1
2021-07,SULAWESI SELATAN,20
2021-07,SULAWESI TENGGARA,1
2021-07,SUMATERA BARAT,4
2021-07,SUMATERA SELATAN,10
2021-07,SUMATERA UTARA,8
2021-08,BANTEN,3
2021-08,BENGKULU,1
2021-08,DI YOGYAKARTA,7
2021-08,DKI JAKARTA,1
2021-08,JAMBI,4
2021-08,JAWA BARAT,1
2021-08,JAWA TENGAH,22
2021-08,JAWA TIMUR,8
2021-08,KALIMANTAN BARAT,101
2021-08,KALIMANTAN SELATAN,3
2021-08,KALIMANTAN TENGAH,3
2021-08,KALIMANTAN TIMUR,8
2021-08,KALIMANTAN UTARA,8
2021-08,KEPULAUAN BANGKA BELITUNG,7
2021-08,LAMPUNG,10
2021-08,MALUKU,2
2021-08,MALUKU UTARA,4
2021-08,NUSA TENGGARA BARAT,13
2021-08,NUSA TENGGARA TIMUR,46
2021-08,PAPUA,2
2021-08,PAPUA BARAT,1
2021-08,PAPUA PEGUNUNGAN,5
2021-08,PAPUA SELATAN,4
2021-08,SULAWESI SELATAN,21
2021-08,SULAWESI TENGGARA,1
2021-08,SUMATERA SELATAN,8
2021-08,SUMATERA UTARA,4
2021-09,DI YOGYAKARTA,3
2021-09,JAWA TENGAH,11
2021-09,JAWA TIMUR,5
2021-09,KALIMANTAN BARAT,175
2021-09,KALIMANTAN SELATAN,4
2021-09,KALIMANTAN TENGAH,6
2021-09,KALIMANTAN TIMUR,14
2021-09,KALIMANTAN UTARA,5
2021-09,KEPULAUAN BANGKA BELITUNG,8
2021-09,LAMPUNG,3
2021-09,NUSA TENGGARA BARAT,20
2021-09,NUSA TENGGARA TIMUR,59
2021-09,PAPUA PEGUNUNGAN,7
2021-09,PAPUA SELATAN,5
2021-09,SULAWESI SELATAN,20
2021-09,SULAWESI TENGGARA,1
2021-09,SUMATERA SELATAN,7
2021-10,DI YOGYAKARTA,2
2021-10,GORONTALO,1
2021-10,JAMBI,1
2021-10,JAWA BARAT,1
2021-10,JAWA TENGAH,6
2021-10,JAWA TIMUR,7
2021-10,KALIMANTAN BARAT,54
2021-10,KALIMANTAN SELATAN,3
2021-10,KALIMANTAN TENGAH,26
2021-10,KALIMANTAN TIMUR,12
2021-10,KEPULAUAN BANGKA BELITUNG,2
2021-10,LAMPUNG,6
2021-10,MALUKU,7
2021-10,MALUKU UTARA,2
2021-10,NUSA TENGGARA BARAT,36
2021-10,NUSA TENGGARA TIMUR,80
2021-10,PAPUA,1
2021-10,PAPUA BARAT,4
2021-10,PAPUA PEGUNUNGAN,2
2021-10,PAPUA SELATAN,12
2021-10,RIAU,4
2021-10,SULAWESI SELATAN,42
2021-10,SULAWESI TENGAH,5
2021-10,SULAWESI TENGGARA,5
2021-10,SUMATERA BARAT,2
2021-10,SUMATERA SELATAN,4
2021-10,SUMATERA UTARA,6
2021-11,DI YOGYAKARTA,1
2021-11,JAWA TIMUR,1
2021-11,KALIMANTAN BARAT,1
2021-11,KALIMANTAN TIMUR,1
2021-11,MALUKU UTARA,2
2021-11,NUSA TENGGARA BARAT,2
2021-11,NUSA TENGGARA TIMUR,4
2021-11,PAPUA SELATAN,1
2021-11,RIAU,1
2021-11,SULAWESI SELATAN,43
2021-11,SULAWESI TENGAH,3
2021-11,SUMATERA BARAT,3
2021-12,BENGKULU,1
2021-12,JAWA TIMUR,11
2021-12,KALIMANTAN TIMUR,1
2021-12,PAPUA SELATAN,1
2021-12,RIAU,3
2021-12,SULAWESI SELATAN,16
2021-12,SULAWESI TENGAH,2
2021-12,SULAWESI TENGGARA,1
2021-12,SUMATERA SELATAN,1
2021-12,SUMATERA UTARA,2
2022-01,JAWA TENGAH,1
2022-01,JAWA TIMUR,4
2022-01,KALIMANTAN BARAT,1
2022-01,KALIMANTAN TENGAH,1
2022-01,KEPULAUAN BANGKA BELITUNG,4
2022-01,MALUKU UTARA,1
2022-01,PAPUA,1
2022-01,RIAU,1
2022-01,SULAWESI SELATAN,28
2022-01,SULAWESI TENGGARA,3
2022-01,SUMATERA BARAT,1
2022-01,SUMATERA SELATAN,1
2022-02,JAWA TIMUR,5
2022-02,KALIMANTAN BARAT,9
2022-02,KEPULAUAN RIAU,1
2022-02,LAMPUNG,2
2022-02,MALUKU UTARA,1
2022-02,RIAU,1
2022-02,SULAWESI SELATAN,9
2022-02,SULAWESI TENGAH,1
2022-02,SUMATERA BARAT,7
2022-02,SUMATERA UTARA,2
2022-03,ACEH,3
2022-03,BENGKULU,12
2022-03,JAMBI,3
2022-03,JAWA BARAT,1
2022-03,JAWA TIMUR,1
2022-03,KALIMANTAN BARAT,51
2022-03,KEPULAUAN BANGKA BELITUNG,1
2022-03,MALUKU UTARA,3
2022-03,PAPUA,1
2022-03,PAPUA PEGUNUNGAN,1
2022-03,PAPUA TENGAH,1
2022-03,RIAU,11
2022-03,SULAWESI SELATAN,15
2022-03,SULAWESI TENGAH,4
2022-03,SULAWESI TENGGARA,1
2022-03,SUMATERA BARAT,51
2022-03,SUMATERA SELATAN,3
2022-03,SUMATERA UTARA,7
2022-04,BENGKULU,1
2022-04,DI YOGYAKARTA,2
2022-04,JAWA TIMUR,2
2022-04,KALIMANTAN BARAT,12
2022-04,LAMPUNG,2
2022-04,MALUKU UTARA,3
2022-04,NUSA TENGGARA TIMUR,2
2022-04,PAPUA BARAT,1
2022-04,PAPUA PEGUNUNGAN,2
2022-04,RIAU,10
2022-04,SULAWESI SELATAN,17
2022-04,SULAWESI TENGGARA,1
2022-04,SUMATERA BARAT,6
2022-04,SUMATERA SELATAN,1
2022-04,SUMATERA UTARA,2
2022-05,BENGKULU,4
2022-05,JAMBI,4
2022-05,JAWA TENGAH,2
2022-05,JAWA TIMUR,17
2022-05,KALIMANTAN BARAT,5
2022-05,KALIMANTAN TENGAH,1
2022-05,KALIMANTAN TIMUR,1
2022-05,KEPULAUAN BANGKA BELITUNG,1
2022-05,MALUKU,1
2022-05,MALUKU UTARA,6
2022-05,NUSA TENGGARA TIMUR,16
2022-05,PAPUA,1
2022-05,PAPUA SELATAN,1
2022-05,RIAU,5
2022-05,SULAWESI SELATAN,24
2022-05,SULAWESI TENGGARA,2
2022-05,SUMATERA BARAT,5
2022-05,SUMATERA SELATAN,5
2022-05,SUMATERA UTARA,2
2022-06,BENGKULU,1
2022-06,DI YOGYAKARTA,1
2022-06,JAWA TIMUR,10
2022-06,KALIMANTAN BARAT,3
2022-06,KALIMANTAN TENGAH,2
2022-06,KALIMANTAN TIMUR,1
2022-06,KALIMANTAN UTARA,1
2022-06,KEPULAUAN BANGKA BELITUNG,5
2022-06,MALUKU UTARA,1
2022-06,NUSA TENGGARA TIMUR,25
2022-06,PAPUA,1
2022-06,PAPUA BARAT,1
2022-06,PAPUA PEGUNUNGAN,8
2022-06,PAPUA SELATAN,1
2022-06,RIAU,2
2022-06,SULAWESI SELATAN,21
2022-06,SULAWESI TENGGARA,1
2022-06,SUMATERA BARAT,4
2022-06,SUMATERA SELATAN,1
2022-07,ACEH,4
2022-07,JAMBI,3
2022-07,JAWA TIMUR,10
2022-07,KALIMANTAN BARAT,45
2022-07,KALIMANTAN SELATAN,2
2022-07,KALIMANTAN TENGAH,2
2022-07,KALIMANTAN TIMUR,2
2022-07,KALIMANTAN UTARA,3
2022-07,KEPULAUAN BANGKA BELITUNG,6
2022-07,MALUKU UTARA,2
2022-07,NUSA TENGGARA TIMUR,9
2022-07,PAPUA PEGUNUNGAN,4
2022-07,PAPUA SELATAN,2
2022-07,RIAU,12
2022-07,SULAWESI SELATAN,16
2022-07,SUMATERA BARAT,4
2022-07,SUMATERA SELATAN,13
2022-07,SUMATERA UTARA,10
2022-08,ACEH,3
2022-08,BENGKULU,3
2022-08,GORONTALO,1
2022-08,JAMBI,1
2022-08,JAWA TIMUR,5
2022-08,KALIMANTAN BARAT,168
2022-08,KALIMANTAN SELATAN,7
2022-08,KALIMANTAN TENGAH,4
2022-08,KALIMANTAN TIMUR,7
2022-08,KALIMANTAN UTARA,4
2022-08,KEPULAUAN BANGKA BELITUNG,40
2022-08,LAMPUNG,8
2022-08,MALUKU,3
2022-08,MALUKU UTARA,3
2022-08,NUSA TENGGARA BARAT,5
2022-08,NUSA TENGGARA TIMUR,58
2022-08,PAPUA,1
2022-08,PAPUA PEGUNUNGAN,8
2022-08,PAPUA SELATAN,4
2022-08,RIAU,11
2022-08,SULAWESI SELATAN,34
2022-08,SULAWESI TENGGARA,2
2022-08,SUMATERA BARAT,2
2022-08,SUMATERA SELATAN,10
2022-08,SUMATERA UTARA,8
2022-09,ACEH,3
